"","Unique.Key","Created.Date","Closed.Date","Agency","Complaint.Type","Descriptor","Incident.Zip","Borough","Latitude","Longitude","Created.Date2","Day","Month","Year"
"9551",29670685,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10458","BRONX",40.8558384461898,-73.883426603192,2015-01-08 00:00:00,"08","01","2015"
"9552",29670686,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10457","BRONX",40.8474716709728,-73.9032159223138,2015-01-08 00:00:00,"08","01","2015"
"9553",29670687,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","PLUMBING","STEAM PIPE/RISER","11205","BROOKLYN",40.6988862288823,-73.9532755861162,2015-01-08 00:00:00,"08","01","2015"
"9554",29670688,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","PLUMBING","STEAM PIPE/RISER","10468","BRONX",40.8689727057611,-73.9053684617765,2015-01-08 00:00:00,"08","01","2015"
"9555",29670693,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11229","BROOKLYN",40.6069244516001,-73.9588933443752,2015-01-08 00:00:00,"08","01","2015"
"9556",29670751,"01/08/2015 12:00:00 AM","03/22/2015 12:00:00 AM","HPD","PAINT/PLASTER","CEILING","10031","MANHATTAN",40.8218356830237,-73.9501073215105,2015-01-08 00:00:00,"08","01","2015"
"9557",29670694,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11233","BROOKLYN",40.6701041073785,-73.9220634463513,2015-01-08 00:00:00,"08","01","2015"
"9558",29664599,"01/08/2015 12:00:00 AM","","HPD","PLUMBING","WATER SUPPLY","10027","MANHATTAN",40.8130973695623,-73.9521694309617,2015-01-08 00:00:00,"08","01","2015"
"9559",29670695,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11213","BROOKLYN",40.6732161711646,-73.9297925454317,2015-01-08 00:00:00,"08","01","2015"
"9560",29664333,"01/08/2015 12:00:00 AM","01/29/2015 12:00:00 AM","HPD","DOOR/WINDOW","WINDOW FRAME","10453","BRONX",40.8527136857831,-73.9095196207615,2015-01-08 00:00:00,"08","01","2015"
"9561",29670700,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10468","BRONX",40.872779565855,-73.9020401005156,2015-01-08 00:00:00,"08","01","2015"
"9562",29670701,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11233","BROOKLYN",40.6826754490582,-73.9358362481066,2015-01-08 00:00:00,"08","01","2015"
"9563",29670702,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","11221","BROOKLYN",40.6994458186329,-73.9263712791097,2015-01-08 00:00:00,"08","01","2015"
"9564",29670703,"01/08/2015 12:00:00 AM","02/12/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","11235","BROOKLYN",40.5805431923687,-73.9562059800775,2015-01-08 00:00:00,"08","01","2015"
"9565",29670704,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","DOOR/WINDOW","WINDOW FRAME","10466","BRONX",40.8960109348852,-73.8575409725373,2015-01-08 00:00:00,"08","01","2015"
"9566",29663766,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11236","BROOKLYN",40.6294567820488,-73.8977714652715,2015-01-08 00:00:00,"08","01","2015"
"9567",29670706,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10033","MANHATTAN",40.8500993033,-73.9313300086757,2015-01-08 00:00:00,"08","01","2015"
"9568",29670707,"01/08/2015 12:00:00 AM","02/06/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","10027","MANHATTAN",40.810385876412,-73.9528794166211,2015-01-08 00:00:00,"08","01","2015"
"9569",29670708,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","11221","BROOKLYN",40.6946100182977,-73.922914704078,2015-01-08 00:00:00,"08","01","2015"
"9570",29670710,"01/08/2015 12:00:00 AM","01/25/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","11223","BROOKLYN",40.606542014422,-73.9643893219971,2015-01-08 00:00:00,"08","01","2015"
"9571",29662768,"01/08/2015 12:00:00 AM","02/10/2015 12:00:00 AM","HPD","DOOR/WINDOW","WINDOW FRAME","11214","BROOKLYN",40.5997073762441,-73.9947064788839,2015-01-08 00:00:00,"08","01","2015"
"9572",29663920,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11226","BROOKLYN",40.6373860386423,-73.9585899374473,2015-01-08 00:00:00,"08","01","2015"
"9573",29670715,"01/08/2015 12:00:00 AM","03/22/2015 12:00:00 AM","HPD","DOOR/WINDOW","WINDOW FRAME","10031","MANHATTAN",40.8218356830237,-73.9501073215105,2015-01-08 00:00:00,"08","01","2015"
"9574",29670717,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10040","MANHATTAN",40.8567044331375,-73.9290638450429,2015-01-08 00:00:00,"08","01","2015"
"9575",29670718,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10031","MANHATTAN",40.8276397710783,-73.9421210333563,2015-01-08 00:00:00,"08","01","2015"
"9576",29670719,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10468","BRONX",40.872779565855,-73.9020401005156,2015-01-08 00:00:00,"08","01","2015"
"9577",29670720,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10032","MANHATTAN",40.8432185907944,-73.9417966562155,2015-01-08 00:00:00,"08","01","2015"
"9578",29670721,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10039","MANHATTAN",40.8246542880897,-73.9383080816409,2015-01-08 00:00:00,"08","01","2015"
"9579",29664044,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11230","BROOKLYN",40.6273526760253,-73.9731791906661,2015-01-08 00:00:00,"08","01","2015"
"9580",29670737,"01/08/2015 12:00:00 AM","01/22/2015 12:00:00 AM","HPD","SAFETY","SMOKE DETECTOR","11423","QUEENS",40.7137062666261,-73.777879600568,2015-01-08 00:00:00,"08","01","2015"
"9581",29670722,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10031","MANHATTAN",40.8198852050958,-73.9525150083012,2015-01-08 00:00:00,"08","01","2015"
"9582",29664227,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10467","BRONX",40.878972888883,-73.8724616112776,2015-01-08 00:00:00,"08","01","2015"
"9583",29664266,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11223","BROOKLYN",40.5844980133276,-73.9724799585895,2015-01-08 00:00:00,"08","01","2015"
"9584",29663635,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11203","BROOKLYN",40.6597888418573,-73.9396932145981,2015-01-08 00:00:00,"08","01","2015"
"9585",29670733,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10467","BRONX",40.8602096790663,-73.8671905626782,2015-01-08 00:00:00,"08","01","2015"
"9586",29670734,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10035","MANHATTAN",40.7994429253411,-73.9414845832306,2015-01-08 00:00:00,"08","01","2015"
"9587",29670735,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","OUTSIDE BUILDING","GUTTER/LEADER","10032","MANHATTAN",40.8424063667266,-73.9369724458271,2015-01-08 00:00:00,"08","01","2015"
"9588",29670736,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","SAFETY","CARBON MONOXIDE DETECTOR","10128","MANHATTAN",40.7812319446349,-73.9478556873183,2015-01-08 00:00:00,"08","01","2015"
"9589",29670741,"01/08/2015 12:00:00 AM","01/20/2015 12:00:00 AM","HPD","PAINT/PLASTER","CEILING","10026","MANHATTAN",40.803306003154,-73.9567457095672,2015-01-08 00:00:00,"08","01","2015"
"9590",29663639,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10029","MANHATTAN",40.7995044014074,-73.9436769182882,2015-01-08 00:00:00,"08","01","2015"
"9591",29663605,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10016","MANHATTAN",40.7412811567678,-73.9792464434935,2015-01-08 00:00:00,"08","01","2015"
"9592",29670744,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","DOHMH","Rodent","Signs of Rodents","10456","BRONX",40.8345844598471,-73.9162224840502,2015-01-08 00:00:00,"08","01","2015"
"9593",29663623,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10009","MANHATTAN",40.7232324528595,-73.9843172878824,2015-01-08 00:00:00,"08","01","2015"
"9594",29670750,"01/08/2015 12:00:00 AM","01/18/2015 12:00:00 AM","HPD","PAINT/PLASTER","CEILING","10032","MANHATTAN",40.8426478040345,-73.9367951219525,2015-01-08 00:00:00,"08","01","2015"
"9595",29670752,"01/08/2015 12:00:00 AM","01/21/2015 12:00:00 AM","HPD","PAINT/PLASTER","CEILING","11204","BROOKLYN",40.625800980991,-73.9828956022981,2015-01-08 00:00:00,"08","01","2015"
"9596",29670753,"01/08/2015 12:00:00 AM","02/05/2015 12:00:00 AM","HPD","PAINT/PLASTER","CEILING","11209","BROOKLYN",40.6239022203229,-74.0278893178652,2015-01-08 00:00:00,"08","01","2015"
"9597",29670754,"01/08/2015 12:00:00 AM","02/01/2015 12:00:00 AM","HPD","PAINT/PLASTER","CEILING","11232","BROOKLYN",40.660595046347,-73.9951810219804,2015-01-08 00:00:00,"08","01","2015"
"9598",29670755,"01/08/2015 12:00:00 AM","01/20/2015 12:00:00 AM","HPD","PAINT/PLASTER","CEILING","10457","BRONX",40.8441732451036,-73.8916695122212,2015-01-08 00:00:00,"08","01","2015"
"9599",29670756,"01/08/2015 12:00:00 AM","02/01/2015 12:00:00 AM","HPD","PAINT/PLASTER","CEILING","10065","MANHATTAN",40.7670824818722,-73.9700146369587,2015-01-08 00:00:00,"08","01","2015"
"9600",29670757,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","PAINT/PLASTER","CEILING","10459","BRONX",40.823098874144,-73.8911835304927,2015-01-08 00:00:00,"08","01","2015"
"9601",29663618,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11435","QUEENS",40.6898178343434,-73.7983938813273,2015-01-08 00:00:00,"08","01","2015"
"9602",29663150,"01/08/2015 12:00:00 AM","03/30/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","SEWAGE","11434","QUEENS",40.6823426827683,-73.7798120616663,2015-01-08 00:00:00,"08","01","2015"
"9603",29670767,"01/08/2015 12:00:00 AM","01/22/2015 12:00:00 AM","HPD","PAINT/PLASTER","WALL","10470","BRONX",40.9026558570065,-73.8510514878623,2015-01-08 00:00:00,"08","01","2015"
"9604",29670768,"01/08/2015 12:00:00 AM","01/16/2015 12:00:00 AM","HPD","PAINT/PLASTER","WALL","11226","BROOKLYN",40.6433702234703,-73.9466085495533,2015-01-08 00:00:00,"08","01","2015"
"9605",29670786,"01/08/2015 12:00:00 AM","01/15/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","10460","BRONX",40.8425785539994,-73.8887699190406,2015-01-08 00:00:00,"08","01","2015"
"9606",29670769,"01/08/2015 12:00:00 AM","01/26/2015 12:00:00 AM","HPD","PAINT/PLASTER","WALL","10303","STATEN ISLAND",40.6363892650187,-74.1504691539887,2015-01-08 00:00:00,"08","01","2015"
"9607",29657257,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11105","QUEENS",40.7706167550221,-73.9101329900811,2015-01-08 00:00:00,"08","01","2015"
"9608",29661041,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11221","BROOKLYN",40.6876366121506,-73.9383230710946,2015-01-08 00:00:00,"08","01","2015"
"9609",29663593,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11226","BROOKLYN",40.6427168370599,-73.9525798340818,2015-01-08 00:00:00,"08","01","2015"
"9610",29664938,"01/08/2015 12:00:00 AM","01/23/2015 12:00:00 AM","HPD","FLOORING/STAIRS","FLOOR","10457","BRONX",40.8483228944793,-73.9069954463557,2015-01-08 00:00:00,"08","01","2015"
"9611",29670772,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","DOHMH","Rodent","Rat Sighting","11385","QUEENS",40.7078007670189,-73.8944736603728,2015-01-08 00:00:00,"08","01","2015"
"9612",29670773,"01/08/2015 12:00:00 AM","01/20/2015 12:00:00 AM","HPD","PAINT/PLASTER","WALL","10457","BRONX",40.8441732451036,-73.8916695122212,2015-01-08 00:00:00,"08","01","2015"
"9613",29670774,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","PAINT/PLASTER","WALL","10456","BRONX",40.8361954809683,-73.9160506050733,2015-01-08 00:00:00,"08","01","2015"
"9614",29670775,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","PAINT/PLASTER","WALL","11223","BROOKLYN",40.606542014422,-73.9643893219971,2015-01-08 00:00:00,"08","01","2015"
"9615",29670778,"01/08/2015 12:00:00 AM","02/05/2015 12:00:00 AM","HPD","PLUMBING","BOILER","11221","BROOKLYN",40.6886674234265,-73.9226655594231,2015-01-08 00:00:00,"08","01","2015"
"9616",29670784,"01/08/2015 12:00:00 AM","01/30/2015 12:00:00 AM","HPD","PLUMBING","BASIN/SINK","11377","QUEENS",40.7416063731974,-73.9052678886699,2015-01-08 00:00:00,"08","01","2015"
"9617",29670785,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","PLUMBING","BATHTUB/SHOWER","10452","BRONX",40.8391961744603,-73.9170515103929,2015-01-08 00:00:00,"08","01","2015"
"9618",29670789,"01/08/2015 12:00:00 AM","02/09/2015 12:00:00 AM","HPD","PLUMBING","BATHTUB/SHOWER","11212","BROOKLYN",40.6651339561491,-73.9272345998134,2015-01-08 00:00:00,"08","01","2015"
"9619",29664937,"01/08/2015 12:00:00 AM","02/28/2015 12:00:00 AM","HPD","FLOORING/STAIRS","FLOOR","11249","BROOKLYN",40.7204792347205,-73.9604791767064,2015-01-08 00:00:00,"08","01","2015"
"9620",29670790,"01/08/2015 12:00:00 AM","02/17/2015 12:00:00 AM","HPD","PLUMBING","BATHTUB/SHOWER","11203","BROOKLYN",40.6632444532831,-73.9345501223217,2015-01-08 00:00:00,"08","01","2015"
"9621",29670791,"01/08/2015 12:00:00 AM","01/17/2015 12:00:00 AM","HPD","PLUMBING","BATHTUB/SHOWER","11212","BROOKLYN",40.6578356173742,-73.9116076535116,2015-01-08 00:00:00,"08","01","2015"
"9622",29670792,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","PESTS","11385","QUEENS",40.707944048408,-73.9079090768284,2015-01-08 00:00:00,"08","01","2015"
"9623",29664166,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10455","BRONX",40.8164733144019,-73.9037487268864,2015-01-08 00:00:00,"08","01","2015"
"9624",29664085,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11225","BROOKLYN",40.6614417595117,-73.9526169841332,2015-01-08 00:00:00,"08","01","2015"
"9625",29663841,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11213","BROOKLYN",40.6653465301246,-73.9338091209489,2015-01-08 00:00:00,"08","01","2015"
"9626",29670802,"01/08/2015 12:00:00 AM","01/26/2015 12:00:00 AM","HPD","PLUMBING","RADIATOR","10468","BRONX",40.870862685445,-73.8916187997596,2015-01-08 00:00:00,"08","01","2015"
"9627",29670803,"01/08/2015 12:00:00 AM","02/16/2015 12:00:00 AM","HPD","PLUMBING","RADIATOR","10035","MANHATTAN",40.8032065764803,-73.9325884205915,2015-01-08 00:00:00,"08","01","2015"
"9628",29663838,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11208","BROOKLYN",40.679391708152,-73.8721474750195,2015-01-08 00:00:00,"08","01","2015"
"9629",29663740,"01/08/2015 12:00:00 AM","01/11/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10458","BRONX",40.8774081333749,-73.885269145922,2015-01-08 00:00:00,"08","01","2015"
"9630",29670808,"01/08/2015 12:00:00 AM","04/07/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","PESTS","10469","BRONX",40.8736353602501,-73.8546528220102,2015-01-08 00:00:00,"08","01","2015"
"9631",29664109,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11374","QUEENS",40.7277687352245,-73.8540906318313,2015-01-08 00:00:00,"08","01","2015"
"9632",29663606,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10032","MANHATTAN",40.837182410541,-73.9406888591219,2015-01-08 00:00:00,"08","01","2015"
"9633",29656107,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11238","BROOKLYN",40.6863232682778,-73.969102650589,2015-01-08 00:00:00,"08","01","2015"
"9634",29670816,"01/08/2015 12:00:00 AM","04/27/2015 12:00:00 AM","HPD","DOOR/WINDOW","WINDOW FRAME","10040","MANHATTAN",40.8610283681996,-73.9263297680247,2015-01-08 00:00:00,"08","01","2015"
"9635",29670817,"01/08/2015 12:00:00 AM","01/17/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","PESTS","11212","BROOKLYN",40.6578356173742,-73.9116076535116,2015-01-08 00:00:00,"08","01","2015"
"9636",29670818,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","ELEVATOR","MAINTENANCE","10032","MANHATTAN",40.8425549110825,-73.9375794875281,2015-01-08 00:00:00,"08","01","2015"
"9637",29663251,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","DOOR/WINDOW","DOOR","11204","BROOKLYN",40.6132294411048,-73.9804352166849,2015-01-08 00:00:00,"08","01","2015"
"9638",29670821,"01/08/2015 12:00:00 AM","02/02/2015 12:00:00 AM","HPD","DOOR/WINDOW","WINDOW FRAME","11225","BROOKLYN",40.6615080425885,-73.9536189523213,2015-01-08 00:00:00,"08","01","2015"
"9639",29663067,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","10467","BRONX",40.8844807785141,-73.862292398508,2015-01-08 00:00:00,"08","01","2015"
"9640",29664335,"01/08/2015 12:00:00 AM","01/18/2015 12:00:00 AM","HPD","PAINT/PLASTER","CEILING","11210","BROOKLYN",40.6381435428774,-73.9453156120125,2015-01-08 00:00:00,"08","01","2015"
"9641",29670837,"01/08/2015 12:00:00 AM","02/12/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","PESTS","11412","QUEENS",40.6993494466837,-73.7554016741962,2015-01-08 00:00:00,"08","01","2015"
"9642",29663165,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","PESTS","11385","QUEENS",40.707944048408,-73.9079090768284,2015-01-08 00:00:00,"08","01","2015"
"9643",29657285,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10458","BRONX",40.8709445377798,-73.8826986695544,2015-01-08 00:00:00,"08","01","2015"
"9644",29656127,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10030","MANHATTAN",40.8216668043747,-73.9412049016104,2015-01-08 00:00:00,"08","01","2015"
"9645",29663112,"01/08/2015 12:00:00 AM","02/09/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","MOLD","10035","MANHATTAN",40.8055069479108,-73.9379971208653,2015-01-08 00:00:00,"08","01","2015"
"9646",29664858,"01/08/2015 12:00:00 AM","04/17/2015 12:00:00 AM","HPD","ELECTRIC","WIRING","10034","MANHATTAN",40.8656267764794,-73.9237034831011,2015-01-08 00:00:00,"08","01","2015"
"9647",29670846,"01/08/2015 12:00:00 AM","02/02/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","SEWAGE","10463","BRONX",40.8835944220052,-73.8966284759037,2015-01-08 00:00:00,"08","01","2015"
"9648",29670847,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","DOHMH","Rodent","Rat Sighting","10033","MANHATTAN",40.8535780655534,-73.9383535498538,2015-01-08 00:00:00,"08","01","2015"
"9649",29670850,"01/08/2015 12:00:00 AM","01/22/2015 12:00:00 AM","DOHMH","Rodent","Rat Sighting","10304","STATEN ISLAND",40.5894740540973,-74.1014112252121,2015-01-08 00:00:00,"08","01","2015"
"9650",29664436,"01/08/2015 12:00:00 AM","02/10/2015 12:00:00 AM","HPD","PLUMBING","BOILER","11229","BROOKLYN",40.6132304068793,-73.9481850163997,2015-01-08 00:00:00,"08","01","2015"
"9651",29670852,"01/08/2015 12:00:00 AM","01/22/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","11373","QUEENS",40.746021421792,-73.8726475636033,2015-01-08 00:00:00,"08","01","2015"
"9652",29664370,"01/08/2015 12:00:00 AM","03/04/2015 12:00:00 AM","HPD","PLUMBING","BATHTUB/SHOWER","10457","BRONX",40.8428689428637,-73.8970459515404,2015-01-08 00:00:00,"08","01","2015"
"9653",29664385,"01/08/2015 12:00:00 AM","02/10/2015 12:00:00 AM","HPD","DOOR/WINDOW","WINDOW FRAME","11236","BROOKLYN",40.6382142743939,-73.8905770400529,2015-01-08 00:00:00,"08","01","2015"
"9654",29670856,"01/08/2015 12:00:00 AM","04/27/2015 12:00:00 AM","HPD","PLUMBING","BOILER","10035","MANHATTAN",40.7980856710573,-73.933893842442,2015-01-08 00:00:00,"08","01","2015"
"9655",29670861,"01/08/2015 12:00:00 AM","02/09/2015 12:00:00 AM","HPD","PLUMBING","TOILET","11212","BROOKLYN",40.6651339561491,-73.9272345998134,2015-01-08 00:00:00,"08","01","2015"
"9656",29670866,"01/08/2015 12:00:00 AM","05/03/2015 12:00:00 AM","HPD","WATER LEAK","HEAVY FLOW","10033","MANHATTAN",40.8522222828913,-73.928981872231,2015-01-08 00:00:00,"08","01","2015"
"9657",29670867,"01/08/2015 12:00:00 AM","01/23/2015 12:00:00 AM","HPD","WATER LEAK","HEAVY FLOW","10452","BRONX",40.8422090837189,-73.91228428654,2015-01-08 00:00:00,"08","01","2015"
"9658",29670868,"01/08/2015 12:00:00 AM","03/05/2015 12:00:00 AM","HPD","WATER LEAK","HEAVY FLOW","10031","MANHATTAN",40.8263667537101,-73.9431880646905,2015-01-08 00:00:00,"08","01","2015"
"9659",29670869,"01/08/2015 12:00:00 AM","03/16/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","11378","QUEENS",40.7155103733981,-73.9101315371853,2015-01-08 00:00:00,"08","01","2015"
"9660",29670873,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","11209","BROOKLYN",40.6248115106426,-74.0245358733046,2015-01-08 00:00:00,"08","01","2015"
"9661",29656154,"01/08/2015 12:00:00 AM","01/08/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10456","BRONX",40.8308568320503,-73.9051914060309,2015-01-08 00:00:00,"08","01","2015"
"9662",29670885,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","PLUMBING","WATER SUPPLY","10011","MANHATTAN",40.7444064965093,-73.9964019707362,2015-01-08 00:00:00,"08","01","2015"
"9663",29656157,"01/08/2015 12:00:00 AM","01/10/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11230","BROOKLYN",40.6343554022351,-73.965743583964,2015-01-08 00:00:00,"08","01","2015"
"9664",29664734,"01/08/2015 12:00:00 AM","02/10/2015 12:00:00 AM","HPD","WATER LEAK","SLOW LEAK","10468","BRONX",40.8690896820404,-73.8946588146389,2015-01-08 00:00:00,"08","01","2015"
"9665",29663790,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11212","BROOKLYN",40.6674522130383,-73.9033942302208,2015-01-08 00:00:00,"08","01","2015"
"9666",29670892,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","GARBAGE/RECYCLING STORAGE","11105","QUEENS",40.7759285868392,-73.9076236992722,2015-01-08 00:00:00,"08","01","2015"
"9667",29670893,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","UNSANITARY CONDITION","GARBAGE/RECYCLING STORAGE","11235","BROOKLYN",40.5919538221003,-73.9575127218934,2015-01-08 00:00:00,"08","01","2015"
"9668",29663707,"01/08/2015 12:00:00 AM","01/13/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","10033","MANHATTAN",40.8497536188757,-73.9315797710548,2015-01-08 00:00:00,"08","01","2015"
"9669",29661147,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","10019","MANHATTAN",40.7671075289115,-73.9863141641846,2015-01-08 00:00:00,"08","01","2015"
"9670",29664186,"01/08/2015 12:00:00 AM","01/12/2015 12:00:00 AM","HPD","HEAT/HOT WATER","ENTIRE BUILDING","11372","QUEENS",40.7476739913307,-73.8887695781679,2015-01-08 00:00:00,"08","01","2015"
"9671",29663811,"01/08/2015 12:00:00 AM","01/09/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11226","BROOKLYN",40.6427168370599,-73.9525798340818,2015-01-08 00:00:00,"08","01","2015"
"9672",29663772,"01/08/2015 12:00:00 AM","01/14/2015 12:00:00 AM","HPD","HEAT/HOT WATER","APARTMENT ONLY","11226","BROOKLYN",40.6464393707873,-73.9615536498261,2015-01-08 00:00:00,"08","01","2015"
